param,param_value,policy,seed,metric,value,diff_from_baseline
beta_small_landlord,10.0,geographic,5,homeownership_rate,0.24514563106796117,-0.20498913982152672
beta_small_landlord,10.0,geographic,5,rental_vacancy_rate,0.15443037974683543,-0.15548697562506542
beta_small_landlord,10.0,geographic,5,annual_appreciation_g,-0.014361305847780725,0.014669521061827728
beta_small_landlord,10.0,baseline,6,homeownership_rate,0.4174757281553398,0.0
beta_small_landlord,10.0,baseline,6,rental_vacancy_rate,0.00881057268722467,0.0
beta_small_landlord,10.0,baseline,6,annual_appreciation_g,-0.004843191281822978,0.0
beta_small_landlord,10.0,waiting_period,6,homeownership_rate,0.4228855721393035,0.005409843983963714
beta_small_landlord,10.0,waiting_period,6,rental_vacancy_rate,0.09583333333333334,0.08702276064610867
beta_small_landlord,10.0,waiting_period,6,annual_appreciation_g,-0.03,-0.02515680871817702
beta_small_landlord,10.0,ownership_cap_soft,6,homeownership_rate,0.43556701030927836,0.01809128215393857
beta_small_landlord,10.0,ownership_cap_soft,6,rental_vacancy_rate,0.21212121212121213,0.20331063943398744
beta_small_landlord,10.0,ownership_cap_soft,6,annual_appreciation_g,-0.028110591682671604,-0.023267400400848626
beta_small_landlord,10.0,ownership_cap_hard,6,homeownership_rate,0.5049261083743842,0.08745038021904444
beta_small_landlord,10.0,ownership_cap_hard,6,rental_vacancy_rate,0.26556016597510373,0.25674959328787905
beta_small_landlord,10.0,ownership_cap_hard,6,annual_appreciation_g,0.017906015922513285,0.022749207204336264
beta_small_landlord,10.0,purchase_tax,6,homeownership_rate,0.3953488372093023,-0.02212689094603748
beta_small_landlord,10.0,purchase_tax,6,rental_vacancy_rate,0.11155378486055777,0.1027432121733331
beta_small_landlord,10.0,purchase_tax,6,annual_appreciation_g,-0.03,-0.02515680871817702
beta_small_landlord,10.0,vacancy_tax,6,homeownership_rate,0.46153846153846156,0.04406273338312178
beta_small_landlord,10.0,vacancy_tax,6,rental_vacancy_rate,0.14347826086956522,0.13466768818234054
beta_small_landlord,10.0,vacancy_tax,6,annual_appreciation_g,-0.01610174343382298,-0.011258552152000001
beta_small_landlord,10.0,portfolio_tax,6,homeownership_rate,0.4174757281553398,0.0
beta_small_landlord,10.0,portfolio_tax,6,rental_vacancy_rate,0.00881057268722467,0.0
beta_small_landlord,10.0,portfolio_tax,6,annual_appreciation_g,-0.004843191281822978,0.0
beta_small_landlord,10.0,geographic,6,homeownership_rate,0.2857142857142857,-0.1317614424410541
beta_small_landlord,10.0,geographic,6,rental_vacancy_rate,0.12467532467532468,0.1158647519881
beta_small_landlord,10.0,geographic,6,annual_appreciation_g,0.0,0.004843191281822978
beta_small_landlord,10.0,baseline,7,homeownership_rate,0.4256410256410256,0.0
