param,param_value,policy,seed,metric,value,diff_from_baseline
beta_institutional,10.0,baseline,8,annual_appreciation_g,0.014886433444163627,0.0
beta_institutional,10.0,waiting_period,8,homeownership_rate,0.40384615384615385,0.08555041449778295
beta_institutional,10.0,waiting_period,8,rental_vacancy_rate,0.23183391003460208,0.09125883016239761
beta_institutional,10.0,waiting_period,8,annual_appreciation_g,0.007701527072858649,-0.007184906371304978
beta_institutional,10.0,ownership_cap_soft,8,homeownership_rate,0.335,0.01670426065162911
beta_institutional,10.0,ownership_cap_soft,8,rental_vacancy_rate,0.15960912052117263,0.01903404064896816
beta_institutional,10.0,ownership_cap_soft,8,annual_appreciation_g,0.004220252486706766,-0.010666180957456861
beta_institutional,10.0,ownership_cap_hard,8,homeownership_rate,0.38046272493573263,0.06216698558736172
beta_institutional,10.0,ownership_cap_hard,8,rental_vacancy_rate,0.1554054054054054,0.014830325533200933
beta_institutional,10.0,ownership_cap_hard,8,annual_appreciation_g,0.018004996529715322,0.0031185630855516955
beta_institutional,10.0,purchase_tax,8,homeownership_rate,0.3341645885286783,0.0158688491803074
beta_institutional,10.0,purchase_tax,8,rental_vacancy_rate,0.1597444089456869,0.019169329073482427
beta_institutional,10.0,purchase_tax,8,annual_appreciation_g,3.0438228084017638e-05,-0.01485599521607961
beta_institutional,10.0,vacancy_tax,8,homeownership_rate,0.33589743589743587,0.01760169654906496
beta_institutional,10.0,vacancy_tax,8,rental_vacancy_rate,0.16455696202531644,0.023981882153111977
beta_institutional,10.0,vacancy_tax,8,annual_appreciation_g,0.023408925637861122,0.008522492193697495
beta_institutional,10.0,portfolio_tax,8,homeownership_rate,0.3182957393483709,0.0
beta_institutional,10.0,portfolio_tax,8,rental_vacancy_rate,0.14057507987220447,0.0
beta_institutional,10.0,portfolio_tax,8,annual_appreciation_g,0.014886433444163627,0.0
beta_institutional,10.0,geographic,8,homeownership_rate,0.314070351758794,-0.004225387589576912
beta_institutional,10.0,geographic,8,rental_vacancy_rate,0.14465408805031446,0.004079008178109994
beta_institutional,10.0,geographic,8,annual_appreciation_g,0.0,-0.014886433444163627
beta_institutional,10.0,baseline,9,homeownership_rate,0.3399503722084367,0.0
beta_institutional,10.0,baseline,9,rental_vacancy_rate,0.14426229508196722,0.0
beta_institutional,10.0,baseline,9,annual_appreciation_g,0.0,0.0
beta_institutional,10.0,waiting_period,9,homeownership_rate,0.4043583535108959,0.06440798130245917
beta_institutional,10.0,waiting_period,9,rental_vacancy_rate,0.22727272727272727,0.08301043219076004
beta_institutional,10.0,waiting_period,9,annual_appreciation_g,-0.00010142278885416633,-0.00010142278885416633
beta_institutional,10.0,ownership_cap_soft,9,homeownership_rate,0.3530864197530864,0.013136047544649698
beta_institutional,10.0,ownership_cap_soft,9,rental_vacancy_rate,0.16501650165016502,0.02075420656819779
beta_institutional,10.0,ownership_cap_soft,9,annual_appreciation_g,0.007206361479273893,0.007206361479273893
beta_institutional,10.0,ownership_cap_hard,9,homeownership_rate,0.32169576059850374,-0.01825461160993297
beta_institutional,10.0,ownership_cap_hard,9,rental_vacancy_rate,0.1270358306188925,-0.017226464463074714
beta_institutional,10.0,ownership_cap_hard,9,annual_appreciation_g,0.0034772739014687915,0.0034772739014687915
beta_institutional,10.0,purchase_tax,9,homeownership_rate,0.31026252983293556,-0.02968784237550115
beta_institutional,10.0,purchase_tax,9,rental_vacancy_rate,0.12349397590361445,-0.02076831917835277
beta_institutional,10.0,purchase_tax,9,annual_appreciation_g,5.524955160041145e-07,5.524955160041145e-07
beta_institutional,10.0,vacancy_tax,9,homeownership_rate,0.34558823529411764,0.0056378630856809275
beta_institutional,10.0,vacancy_tax,9,rental_vacancy_rate,0.17419354838709677,0.02993125330512955
beta_institutional,10.0,vacancy_tax,9,annual_appreciation_g,0.008570995124114855,0.008570995124114855
beta_institutional,10.0,portfolio_tax,9,homeownership_rate,0.3399503722084367,0.0
beta_institutional,10.0,portfolio_tax,9,rental_vacancy_rate,0.14426229508196722,0.0
beta_institutional,10.0,portfolio_tax,9,annual_appreciation_g,0.0,0.0
beta_institutional,10.0,geographic,9,homeownership_rate,0.30808080808080807,-0.03186956412762865
